B ID,Chicken Wings,Salad,Chinese,American (New),American (Traditional),Buffets,Greek,Cafes,Mediterranean,Japanese,Breakfast & Brunch,Delis,Pizza,Sandwiches,Fast Food,Mexican,Burgers,Barbeque,Seafood,Sushi Bars,Italian
HrTRDuWUikpCsrVSgRVKgA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
gnjc6c1ToovBR4D22P34-Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fr_wn6YvyO3bJ5U4utetBw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
xAlbnLyQhRzO0ZHH0QGYlQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KnLsrf4P9GkWYLNRQLUgsA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
BKSfpb_FNv5ZRUvBl2tqqg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rcTyyT6mKXhG9mVZBis25Q,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
XKR4_JUjUVPN95jMe9my1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cAdSoJelw99xvyu80ex_hg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGC0Y5mJa3f5b73wNgEjBQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tdlSjsWl9PYEUBhDXkIvXQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
xf0Q4dPdNfXZ-X_MKI0HFg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
UUssRgBCO_riWg3chbv9Zg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
GcStGLZRzfWqlGaxTrVX7Q,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OA0FMNWuCcDSQJXLJTYbbw,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90GJDqPDCOO6FBcnYXEQJg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
r-a-Cn9hxdEnYTtVTB5bMQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dcs_jLOlNXd96LarVInFgg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nO7dRhIBsoovZ8DV1LRa_w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ugzBjxLS8wchZcASnHJO2g,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-q_VodbABJygOSuv86LOtw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTFxgoq7-4VhulbrtKFIJw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kvyYxHukGKi2ILJvDrLMsg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
qkhzmBKShH9QQwh16hMxQw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NcAI7SE1SNlrOEfFg9Wzuw,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v23YpYZlCpy3fFZsOK8ShQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cp39VURFby4A6u9m2It8jg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WS1z1OAR0tRl4FsjdTGUFQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VnXDGjCxZ4p3OIxvKQOvRQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
X0BsBdPGAyo9gLPIRJ9PFw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
VsrvWdZL2993olnW3z8R3A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
TXlFbBxNJx5oEjQt0L5mCQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iung9K8cFAPLdA9k2DUoxA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OdD1GuGNQ64ssJmMJ_D9RQ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87qtIfyeyYR_YU3mPl1pA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-cRrGH5WmZKQ_O6LtfSbw,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHU2QER24Dbucct1dfEWGQ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mTc8M-drs2HSG8paNUTTQg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5ExteHEMPi6e_rinQ6RrIg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
eX_f1ZzrpejCp6xJpfLmDQ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
F8q_9PUl-Lwjj9xIRPArcg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
arqTt6XNdl3XJbTGm215OA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
_pw-OnDpCe9XM0rDVvTUMg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
e34tIpveepWkpvOuv_boqw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
yYbd9P1KmlPSKmQxo68n_g,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2cMWbJvpxgmSAWoRQzcNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QiBNnRkMZ5chmo_9eOzv5A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
UGGQ7pYoliseurXY1j1wdw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W-9YqWhkfeK-K3xGFvFeuw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZQdSGPdEGXPbCWrmJSNm-Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
O1TYO5fjsdBrRWascbR2QQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tIuw93p4MEsL2iFv7-0WDg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lBxBzvqWaiO4pa3YHh2dyQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nMHhuYan8e3cONo3PornJA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-vaGR2CXNS4NZrMdctSkGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fI47JKlBBwtqOgiZZb4hdQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUr0vtwmoeKo3uWYxxUFiQ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WAqACt7FfSFcJs-gqysIlQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FFCkoA_L3cqYXtHtLyvxwA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTTxZVuSY0sV-YjzE0dR1A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
aInwSigdsLHCdBEb0uPL1Q,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3oLy0rlzRI_xiqfQHqC4_g,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3Y4Bd9eWVMsgejx2bP3MVw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RMzvWjF3K6GSnwBdRl-_ow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BcuFT-gQj6Epl56ZAWJIdA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCEAhciqe8avW1N-bWJ32g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WYj43z0qmlKklhcvV75mwQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YsB1NWGekh-4ETJW3vyyWw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nytd8aC5Y9et_iMCuas-vg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
coXomDOValXzks6BwMHG1A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fE-Hk0EE5GuSYNIAfx0iUQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zmjWXerSZlB0eRLxrKevYQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A7Soqlerr3L8mNq3YuIqAA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0HDkCZtCvua-Wahio1-pBw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
klCQ1ytgmCgJ1KvlR5Y0_w,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NLVcGseUhgQdABs1mIYk8g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cInzGnaFZ3EIItvFXl1MvQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5WRpxAc9lvonVGfuX34hlw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UjaR5QhlqlRIGMtlC78n3g,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sHu1zuayEsWgIKdj7nVRfg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
kMxYp2GZL5ic6b05gPP57Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_43FZHx3P5D7X-CpIR9WA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
eb-d7bMXnzO8DGWJ5x552g,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_PSo13KRX_X7FQR5mtUCug,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lXEJZjvwgSM3i6-HWpPwDA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hVKTsUaaJkOKR9v5BY04_A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDeu_BPyb4PBDZSv1J9-6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
XU5Fb3TosXDUJcNRWQM5cA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pg8OPh1D2ws0xO-I-8ppoA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wN_wAXWg8W94v04eqijy6g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dec2TzjQ1skgmugHKJyLwQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
KXvkoGg5Od9Iwk4LMBFJ4w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
qRBeZAFiId0ainBtpFSGuQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QpWBVqsrJSXf7blGQEP9WQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KwnYw_cLsYkUPA6ZUmqsYQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1_WD7kvNQAbscw1c7CFH3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_2DT03K8fWh82Y9tBVYMKQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nlFlIeziD-4nNUF2B337Yw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8Paw2C-StKOx7C5nSYNX1A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bzQPFOLLxuwx7K7dw8j7Zw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
jtzhY-P4H6WSYpv5rWhxtw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hvaOgvC3F9b0G1eefGlzNQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4r9-iKOagzn5oUvPE9Bz4Q,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8nk--14Irg9PtpQLWg4peg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5CWKlH0uyOUF5EZIyewMXg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WkuYEGPXwTqTGCqWtJU5tQ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paxv-eS5fc5AkABCkdX1pA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DuaoskPAVBV55px_cwxIVw,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pvMeUi5Lw2O5vIXg9_EvDg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k_aOcqWOHWprjs7ykdzlAQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JMjjXpNR4EAooX6jtwNEaw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gPCUIvpMCXVDRqszO8v69w,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
jVlbfVJB_oGcFf8Yq55-QA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tfVKzEDu8XYyP8KO1dsNvQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
YD0oiqWZyAi-lMw3TQ2TqA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cse5FvYuACIxljwaac2SZg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PN3aQAH-RONnK-ahkNm0xg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CuLdSn4wFwog-z2OMSwBCQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
VZj6-23HOUwbVNePEsJrYg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93hdmjYc8IXsf69VrkRHog,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
B44BU83xIGbjT-25hXvPWw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xq1FtLSV54Spf-HfONc1aA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gvSB2TlcxAOs_ppZ44iirg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sCa3a9H2Wz-HPL4NC8D3xA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fP-BPL6iRu2tbcvlnjRshw,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W8h4bpdBGDIncWRLGxdjHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTq55xUFMOz13DAi9D0_rw,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
ytpmoIty7loFB8kRYRtJHw,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fb5ZL4VkO2Yfx-bNJexAkg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TVsnQld_z5eHDMnkH9s7bw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JIDomCi5MbWGcKPtknFZvg,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QkyN2vqQidQhotvOtPIrkw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kGEW4XXJQ2FS94gZv_N7VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lfm0zMACRFYpUZR_xGMYAQ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AVQMHeyByhkkYEeDbH9HbQ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
qw93CjlAZ6a4ff11Z-hF3Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NvL35mHpScWI2wnLPmYQCw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wT0L6ZyFjq3CQKYqENvC3g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jz4IgrlqlbKv2ttcVwHZ2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BNyQIWqrxroxH-kWIXwn7g,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-w0g2HkH2Ncxbs_QDtsf-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nU97FczCPxm_wIp2pgtYfw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rFgSvsgo0BWnS03NFgI7Sg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FBLVOwO9Ks4t2U0e0mF7HA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEdaJ8mcMpPiFWgDuSPqeA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7aS0iFpab3XHFQrRGMOKXw,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lQ22GkzG0tIJRbzkpMbJxw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0dORc6ckZw5HezR3BuSsqw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JUXPQQshoOV5LUKLtCrOtw,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJoaEBL_r93zoK1tkskQZw,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tWVuAPWXvW2g8ce0WWepXA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
yh01KxH3_IVI3zn3MV3N2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FALYFv-KuziGr3D52qmeHg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ylC0tsPUY3yaoXRaCDL3Q,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wccFOUVaqeNBRaY27wOCyg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
u-VxYYupPzLHJph6XNUe2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xshv3T8LCYotLFb2uuxIUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNLzXOSMH4SpdTnzMe_izA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wNsmt1hF1uv3YvbwXZMAoQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R3sbDS0YcJDedSmUjwE48Q,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nRzZac3LVgANpKPkDs4LSQ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lQSMn_SAIy5aBEKkqRtVYw,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
aCQ5J6y246BULC7COBRATg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-dy88UgxJPIAkgVPkoNU-w,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
o0eMi22c-6_uzQSkSOm1SA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
w7SrsFV4FL04bhQr-B6-4w,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
aZFihxH7QGWeIXw8uw_xDg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
SIFWd1cxGJeDNnSYDUTKYw,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0nT6cj3YBJIJSwHL4mKlJw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yVqOKuUTsHTFbLe0YbJvLw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CNS4j16dzLWDPEV-UM9SLg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Np5XWa-SL9fpboELzJmemg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZlvVCqFKTMK4rBkTQzVBpA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SmThJ_okG7QQzOz_Wm0Ezg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
grk9RANQRR-IZouPFP3kgA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vlxMPuG6LYJ-c0yjd6AW3A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BPi1Q5wX0_o5VlO_XRyYuQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V2RwQooDieMvOPvz3tcp4A,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Qd0fyF-wB_1bQwSB34ggkw,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
I4pSBXlKdR6assqRdVjtMg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dGp5V3aG5qw2RJI8tC3tBQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
qlgAl9biUkK1wvmJ4ggDFg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
R2HLYDDjLfBDdkyKVtofBQ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fDZzCjlxaA4OOmnFO-i0vw,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4Bs0OFu3yqUz5TyrJjhPKw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WnJ9xlxdJwMti7blz4d45w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ufbOme2hCBeBC60zexUwpA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5niUestkeI0tBcBAv4SyKw,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dm5K0Zvw8mqrps-jFjgIaw,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
_CIodPGuvPP2khYkDk1jKw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
hDHYbekIzW-M5tljy1IP1Q,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CFdPTWukph1ownRkLiglJg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fGZEYvCzqAiQEUYUMiq97g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
HDTnHO_C9e-QHuEYt73kHA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
m1QuUNMkycDdiogLHikaEg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qAORECtABjr_FsvSzy1apw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LZ4h8s3_K2gjbKxi38SarQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gFJtzwGmDTABRwL2F8GsSw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SmX_sTfTI4Hhyj8Rbf9teg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
QdYrBxT8OV8qd7aENoBlsg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
TbVPye1S8UZzLPy0E2qN_g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jKLR4wAywvVcGtQnCLzoRw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6Qwvrxk-gcDMotRCua21QA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFSU5EPU8VsZmrjbTxjc4A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRiT2RI6Y1nds1jjZqvnXQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nckQIGiiUxztAQ2Boo6Tlw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gly54cM3avJg9n2F0l8V-g,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N-DFmcKLm5BxleZJGoJ-dg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
eyT6w_RVpjRnbz4hToBqtA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMpDwobR8BdSJroMngqng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I4uDkxbTLt5l1JFkcG1e7g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kr3EFhoSwbJPrL_e_RD39g,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oe45XbxddG4EKhpWAHIk2w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CsJReJjzMNtw7ZTPCuVZYQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXok1a8w0gNhdrWZ7L633g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
