attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
,,,,,,,,,0,0,,,,,Vb1tNz0Tlm1q41A4gjY-cg,,,,0,"['Chinese', 'Restaurants']",,,Great Wall Buffet Two Corporation,,,,,,,,2,0,,,,10,,AZ,1,,0,,,"8101 N 35th Ave
Phoenix, AZ 85051",,,0,,,0,,,,,,,1,Phoenix,,,2.5,,business,,,33.5549658,0,,-112.1342358,,,,,,,,,,,,,,,,,,,,,,,1,[],,,,
0,,,0.375,,,,,0.375,0,0,0,0,,1,fm4X0SV2Kofj-57ZfHiZ_A,0,,0.375,0,"['Food', 'Ethnic Food', 'Restaurants', 'Modern European', 'Specialty Food']",1,0.375,Old Town Sarajevo,0,0,,,,,,1,0,0,,,182,,AZ,1,0.875,0,0,1,"3411 W Northern Ave
Ste B
Phoenix, AZ 85051",0.875,,0,,,1,0.375,,0,0,0.875,free,1,Phoenix,1,,4.5,,business,1,0,33.5527212,1,,-112.1325882,0.875,,0.875,0.875,1,0,0.375,,,,0,0.791666666666667,1,,,,,0.375,average,,casual,,1,[],,0,,0
0,,,0.375,,,,,0.375,0,0,0,0,,1,DE8UVNCCpOE0vTAbGaMoeQ,0,,0.375,0,"['Bakeries', 'Food', 'Delis', 'Sandwiches', 'Restaurants']",0,0.375,Romanelli's Deli & Bakery,0,0,,,,,,2,0,0,,,151,,AZ,1,0.75,1,0,1,"3437 W Dunlap Ave
Phoenix, AZ 85051",0.75,,0,,,0,0.375,,0,0,0.75,no,1,Phoenix,1,,4.5,,business,1,0,33.5671173,0,,-112.1333288,0.75,,0.75,0.75,1,0,,,,,1,,1,,,,,0.375,average,,casual,,1,[],,0,,0
0,,,,,,,,,,0,2,0,,0,e_-VhlKn0zYx5a_GAUNPDQ,0,,,,['Restaurants'],0,,Dunes Lounge,0,0,,,,,,1,,0,,,5,,AZ,1,,,0,0,"3611 W Dunlap Ave
Phoenix, AZ 85051",,,,,,0,,,0,0,,no,1,Phoenix,,,2.5,,business,0,0,33.567147,,,-112.136865,,,,,0,0,,,,,1,,0,,,,,,loud,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,1,cPmbPQepAatet3QMUZaSeg,0,,,0,"['Burgers', 'Restaurants']",0,,Lenny's Burger,0,0,,,,,,1,0,0,,,61,,AZ,1,,1,0,1,"2545 W Glendale Ave
Phoenix, AZ 85051",,,0,,,0,,,0,0,,no,1,Phoenix,,,4,,business,0,0,33.538227,0,,-112.114685,,,,,1,0,,,,,0,,1,,,1,,,average,,casual,,1,[],,0,,0
0,,,0.4375,,,,,0.4375,0,0,,0,,1,6HAKrJvqrwyL-ZhyDX2JNQ,0,,0.4375,0,"['Middle Eastern', 'Moroccan', 'Restaurants']",1,0.4375,Alzohour Market,0,0,,,,,,2,0,0,,,22,,AZ,1,0.875,1,0,1,"7814 N 27th Ave
Phoenix, AZ 85051",0.875,,0,,,0,0.4375,,0,0,0.875,,1,Phoenix,,,4.5,,business,,0,33.5516728,0,,-112.1169968,0.875,,0.875,0.875,1,0,0.458333333333333,,,,1,0.791666666666667,1,,,,,0.4375,average,,casual,,0,[],,0,,0
0,,,,,,,,,0,0,,0,,0,mn1LFFcQwEpir38_mPYH_g,0,,,0,"['Mongolian', 'Barbeque', 'Restaurants']",1,,Lai Lai Mongolian Bbq,0,0,,,,,,1,0,0,,,7,,AZ,1,,0,0,1,"3515 W Northern Ave
Phoenix, AZ 85051",,,0,,,0,,,0,0,,no,0,Phoenix,,,3.5,,business,0,0,33.5527544,0,,-112.1356087,,,,,1,0,,,,,0,,0,,,,,,quiet,,casual,,1,[],,0,,0
,,,0.4375,,,,,0.4375,0,0,0,,,0,6xL5fCfx9qxcXCwn7_oE0w,,,0.4375,0,"['Pizza', 'Restaurants']",0,0.4375,Papa John's Pizza,0,,,,,,,2,0,0,,,5,,AZ,1,0.0833333333333333,0,0,1,"3441 W Northern Ave
Phoenix, AZ 85051",0,,0,,,0,0.4375,,,1,0,no,1,Phoenix,,,2,,business,,,33.5528453,0,,-112.1337014,0,,0,0.0833333333333333,1,0,0.4375,,,,,0,,,,0,,0.4375,,,,,,[],,,,
0,,,0.458333333333333,,,,,0.458333333333333,0,0,0,0,,1,JgR9549t1KZJMFPgTtSCbA,0,,0.458333333333333,0,"['Buffets', 'Restaurants']",1,0.458333333333333,Souper Salad Restaurant,0,0,,,,,,1,0,0,,,46,,AZ,1,0.875,1,0,1,"10005 N Metro Pkwy E
Phoenix, AZ 85051",0.875,,0,,,0,0.458333333333333,,0,0,0.875,no,1,Phoenix,1,,3,,business,0,0,33.576333,0,,-112.117925,0.875,,0.875,0.875,1,0,0.458333333333333,,,,0,0.875,1,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,,0,,0,os_r5fCkmjeP980CLv20MQ,0,,,0,"['Breakfast & Brunch', 'American (New)', 'Restaurants']",,,The Place,0,0,,,,,,1,1,0,,,15,,AZ,1,,0,0,1,"10240 N 27th Ave
Phoenix, AZ 85051",,,0,,,0,,,0,0,,no,1,Phoenix,,,3,,business,,0,33.579999,0,,-112.118976,,,,,1,0,,,,,1,,0,,,,,,,,casual,,1,[],,0,,0
0,,,0.416666666666667,,,,0,0.416666666666667,0,0,1,0,,1,pWPzxPPXN4IqI7RUU_8KKw,0,,,0,"['Food', 'Ethnic Food', 'Specialty Food', 'Japanese', 'Restaurants']",0,0.416666666666667,New Tokyo Food Market,0,0,no,,,,,2,0,0,,,35,,AZ,1,0.75,1,0,0,"3435 W Northern Ave
Phoenix, AZ 85051",0.75,,0,,,0,0.416666666666667,,0,0,,no,1,Phoenix,,,4.5,,business,0,0,33.5527619,0,,-112.1332565,0.75,,,0.75,1,0,0.458333333333333,,,,0,0.666666666666667,1,,,,,,quiet,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,0,5a-DhJ3OCoeKRTBfPwJiIA,0,,,0,"['Fast Food', 'Restaurants']",0,,Jack-In-the Box Drive Thru,0,0,,,,,,1,0,0,,,3,,AZ,1,,0,0,1,"7850 N 35th Ave
Phoenix, AZ 85051",,,0,,,0,,,0,0,,,1,Phoenix,,,3,,business,0,0,33.5526409,0,,-112.1347847,,,,,1,0,,,,,0,,0,,,1,,,average,,casual,,1,[],,0,,0
,,,,,,,,,0,,1,,,0,SV4c043_aTMxE29XjMoiqw,,,,0,"['Pizza', 'Restaurants']",1,,Il Primo Pizza & Wings,0,,,,,,,2,0,0,,,3,,AZ,1,,0,0,1,"6135 N 35th Ave
Phoenix, AZ 85017",,,0,,,1,,,,1,,,0,Phoenix,1,,3,,business,,,33.5251835,0,,-112.1304543,,,,,1,0,,,,,,,,,,,,,,,casual,,1,[],,,,
0,,,0.458333333333333,,,,,0.458333333333333,0,0,1,0,,1,3VKJ7cWSH38QKgCrYlG3Mg,0,,0.458333333333333,0,"['Greek', 'Mediterranean', 'Restaurants']",1,,The Golden Greek,0,0,,,,,,1,0,0,,,66,,AZ,1,0.833333333333333,0,0,1,"7126 N 35th Ave
Phoenix, AZ 85051",0.833333333333333,,0,,,0,0.458333333333333,,0,0,0.833333333333333,no,1,Phoenix,1,,4,,business,0,0,33.5415109,1,,-112.1343372,,,0.833333333333333,0.833333333333333,1,0,0.458333333333333,,,,0,0.833333333333333,1,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
,,,,,,,,,,,,,,,ZgVT6Ui2pHgp0tqeIIJsPA,,,,,"['Pizza', 'Restaurants']",0,,Little Caesars Pizza,,,,,,,,1,,,,,4,,AZ,1,,,,,"3554 W Glendale Avenue
Phoenix, AZ 85051",,,,,,0,,,,,,,1,Phoenix,,,2.5,,business,,,33.5389163,,,-112.1367868,,,,,1,,,,,,,,,,,,,,,,,,0,[],,,,
,,,,,,,,,0,0,0,,,0,qP1qB2BZRmrdsh3ZScttiA,,,,0,"['Diners', 'Restaurants']",1,,Village Inn,0,,,,,,,1,0,0,,,4,,AZ,1,,0,0,1,"2510 W Northern Ave
Phoenix, AZ 85051",,,0,,,0,,,,0,,,0,Phoenix,1,,4,,business,,,33.5535098,0,,-112.1135278,,,,,1,0,,,,,,,,,,,,,,,casual,,1,[],,,,
0,,,0.333333333333333,,,,,0.333333333333333,0,1,2,0,,1,xBCfrESSbroTjhVcRfG4NA,0,,0.333333333333333,0,"['Breakfast & Brunch', 'Mexican', 'Diners', 'Restaurants']",1,0.333333333333333,Mi Pueblo,0,0,,,,,,2,0,0,,,96,,AZ,1,0.916666666666667,1,0,1,"9620 N Metro Pkwy W
Phoenix, AZ 85051",0.875,,0,,,0,0.333333333333333,,0,0,0.875,no,1,Phoenix,1,,4,,business,1,0,33.5741241533,1,,-112.125614583,0.875,,0.875,0.916666666666667,1,0,0.333333333333333,,,,1,0.875,1,,,,,0.333333333333333,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,0,2,0,,1,iins67bZVJeDrjiOTZh8DQ,0,,0.458333333333333,0,"['Seafood', 'American (Traditional)', 'Restaurants']",1,0.458333333333333,Red Lobster,0,0,,,,,,2,0,0,,,40,,AZ,1,0.958333333333333,0,0,1,"10220 N 28th Drive
Phoenix, AZ 85051",0.916666666666667,,0,,,1,0.458333333333333,,0,0,0.916666666666667,no,1,Phoenix,0,,3,,business,0,0,33.579445,1,,-112.122349,0.916666666666667,,0.916666666666667,0.958333333333333,1,0,0.458333333333333,,,,1,0.916666666666667,1,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,1,4O8NrAHjO6Tb_Xa_YT-Xjg,0,,,0,"['Fast Food', 'Sandwiches', 'Restaurants']",0,,Schlotzsky's,0,0,,,,,,1,0,0,,,19,,AZ,1,,1,0,1,"9016 N Black Canyon Hwy
Phoenix, AZ 85051",,,0,,,0,,,0,0,,free,1,Phoenix,,,3,,business,0,0,33.5684608,0,,-112.1183582,,,,,1,0,,,,,0,,0,,,1,,,average,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,1,0,,0,8IKkVbylBYRruaYjFPXqtg,0,,,0,"['Pizza', 'Buffets', 'Restaurants']",0,,Peter Piper Pizza,0,0,,,,,,2,0,0,,,19,,AZ,1,,1,0,1,"9620 N Metro Pkwy W
Ste 130
Phoenix, AZ 85051",,,0,,,0,,,0,0,,free,1,Phoenix,,,3,,business,0,0,33.5735301,0,,-112.1257408,,,,,1,0,,,,,1,,1,,,,,,very_loud,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,2,0,,1,OIBrslaVxFxaaGUsYFUujg,0,,,0,"['Restaurants', 'Italian']",1,,Olive Garden Italian Restaurant,0,0,,,,,,2,0,0,,,41,,AZ,1,,1,0,1,"10223 N Metro Parkway E
Phoenix, AZ 85051",,,0,,,1,,,0,0,,,0,Phoenix,1,,3,,business,,0,33.5803023,1,,-112.1196529,,,,,1,0,,,,,1,,1,,,,,,average,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,1,C_YBdVpxct0NqjrCJDBlxA,0,,,0,"['Seafood', 'Steakhouses', 'American (Traditional)', 'Restaurants']",1,,Sizzler,0,0,,,,,,2,0,0,,,30,,AZ,1,,0,0,1,"10460 N 28th Dr
Phoenix, AZ 85051",,,0,,,0,,,0,0,,,1,Phoenix,1,,2.5,,business,,0,33.5813674,1,,-112.1226009,,,,,1,0,,,,,0,,1,,,,,,average,,casual,,1,[],,0,,0
0,0,,0.458333333333333,,,,,0.458333333333333,0,0,0,0,,1,IfqYtKTV6_smGY8gbuYKkg,0,,0.458333333333333,0,"['Mongolian', 'Restaurants']",0,0.458333333333333,AJ's Mongolian BBQ,0,0,no,,,0,,1,0,0,,,48,,AZ,1,0.875,1,0,1,"9620 N Metro Pkwy W
Phoenix, AZ 85051",0.875,,0,,0,0,0.458333333333333,,0,0,0.875,free,1,Phoenix,1,0,3,0,business,0,0,33.574335,0,,-112.12561,0.875,,0.875,0.875,1,0,0.458333333333333,,,0,1,0.75,1,,,,1,0.458333333333333,average,,casual,,1,[],0,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,0,0,0,,0,eOPxvbzFTBjO5LSV3uYMug,0,,0.458333333333333,0,"['Pizza', 'Restaurants']",0,0.458333333333333,Chuck E Cheese's,1,0,,,,,,2,0,0,,,16,,AZ,1,0.916666666666667,0,0,1,"8039 N 35th Ave
Phoenix, AZ 85051",0.875,,0,,,1,0.416666666666667,,0,0,0.875,free,1,Phoenix,1,,3.5,,business,,0,33.5547106099,0,,-112.133264084,0.875,,0.875,0.916666666666667,1,0,0.458333333333333,,,,0,0.875,0,,,,,0.458333333333333,loud,,casual,,1,[],,0,,0
0,,,0.4375,,,,,0.4375,0,1,1,0,,1,YBVQik4ySvAlvxobuFcXDA,0,,0.4375,0,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']",1,0.4375,Streets of New York,0,0,,,,,,2,0,0,,,24,,AZ,1,0.9375,0,0,1,"7805 N 35th Ave
Phoenix, AZ 85051",0.895833333333333,,0,,,0,0.458333333333333,,0,1,0.895833333333333,,1,Phoenix,1,,2.5,,business,,0,33.5516109,0,,-112.1339095,0.895833333333333,,0.895833333333333,0.9375,1,0,0.458333333333333,,,,1,0.895833333333333,1,,,,,0.4375,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,0,0,0,,1,WoJrHOtrQ5R4jx80GwlnxA,0,,0.458333333333333,0,"['Food', 'Ice Cream & Frozen Yogurt', 'American (Traditional)', 'Restaurants']",1,0.458333333333333,Swensen's Grill &  Ice Cream Parlor,0,0,,,,,,2,0,0,,,22,,AZ,1,0.958333333333333,0,0,1,"10450 N 28th Dr
Phoenix, AZ 85051",0.916666666666667,,1,,,0,0.458333333333333,,0,0,0.916666666666667,free,0,Phoenix,1,,3,,business,,0,33.5815498715,0,,-112.12205261,0.916666666666667,,0.916666666666667,0.958333333333333,1,0,0.458333333333333,,,,0,0.916666666666667,1,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
0,,,0.291666666666667,,,,0,0.291666666666667,0,1,2,0,,1,1LSxfyNIUFbQb-Ej0FDGTw,0,0,0.291666666666667,0,"['American (Traditional)', 'Cafes', 'Restaurants']",1,0.291666666666667,Mimi's Cafe,0,0,yes_free,,,,,2,0,0,,,52,,AZ,1,0.958333333333333,1,0,1,"10214 N Metro Pkwy W
Phoenix, AZ 85051",0.958333333333333,,0,,,1,0.291666666666667,,0,0,0.958333333333333,no,0,Phoenix,1,,3,,business,1,0,33.5802038,0,,-112.1249708,0.958333333333333,,0.958333333333333,0.958333333333333,1,0,0.291666666666667,,,,0,0.958333333333333,1,,,,,0.291666666666667,quiet,,casual,,1,[],,0,,0
,,,,,,,,,,0,,,,,r5w3x46xxG7Y-bpB0Rjg9g,,,,,"['Burgers', 'Fast Food', 'Restaurants']",,,Wendy's,,,,,,,,1,,,,,6,,AZ,1,,,,1,"3450 W Greenway Rd
Phoenix, AZ 85053",,,,,,0,,,,0,,free,1,Phoenix,,,3,,business,,,33.625721,,,-112.133185,,,,,1,,,,,,1,,,,,,,,,,casual,,1,[],,,,
0,,,0.458333333333333,,,,,0.458333333333333,0,0,1,0,,1,_oQN89kF_d97-cWW0iO8_g,0,,0.458333333333333,0,"['Latin American', 'Restaurants']",1,,Mi Comida Restaurante Latino,0,0,,,,,,2,0,0,,,183,,AZ,1,0.875,1,0,1,"4221 W Bell Rd
Phoenix, AZ 85053",0.875,,0,,,0,0.458333333333333,,0,0,0.875,no,0,Phoenix,1,,4.5,,business,1,0,33.6392825,1,,-112.1497871,,,0.875,0.875,1,0,0.458333333333333,,,,0,0.791666666666667,1,,,,,0.458333333333333,quiet,,casual,,0,[],,0,,0
0,,,,,,,,,0,0,0,0,,1,TqVjy0dxvNh51BF9KePCoQ,0,,,0,"['Thai', 'Chinese', 'Restaurants']",0,,Chen & Wok,0,0,,,,,,1,0,0,,,24,,AZ,1,,1,0,1,"3431 W Thunderbird Rd
Phoenix, AZ 85053",,,0,,,0,,,0,1,,no,0,Phoenix,1,,3.5,,business,0,0,33.6102143,1,,-112.1328126,,,,,1,0,,,,,0,,1,,,,,,quiet,,casual,,1,[],,0,,0
0,,,,,,,,,1,1,2,0,,1,63cjAsO1jXvrwvjkUiEkVA,0,,,0,"['American (Traditional)', 'Restaurants']",1,,Casey Jones Grill,0,0,,,,,,1,0,0,,,23,,AZ,1,,0,0,1,"4163 W Thunderbird Rd
Phoenix, AZ 85053",,,0,,,0,,,0,0,,,0,Phoenix,1,,2,,business,0,0,33.6106691,1,,-112.1484831,,,,,1,0,,,,,1,,0,,,,,,loud,,casual,,1,[],,0,,0
0,,1,0.583333333333333,,,,,0.458333333333333,1,1,2,0,,1,DHk8is9rvfnATsW1AudWQg,0,,0.583333333333333,0,"['Nightlife', 'Bars', 'Pizza', 'Sports Bars', 'Restaurants']",1,0.583333333333333,Santisi Brothers,0,0,,,,,,2,0,0,,0,248,,AZ,1,0.0833333333333333,0,0,1,"2710 W Bell Rd
Ste 1115
Phoenix, AZ 85053",0.0833333333333333,,0,,,1,0.458333333333333,,0,0,0,free,1,Phoenix,1,,4,,business,1,0,33.6416138361,1,0,-112.117387241,0,,0,0.0833333333333333,0,0,0.458333333333333,,,,1,0,1,,,,,0.583333333333333,loud,outdoor,casual,,1,[],,0,1,0
0,,1,,,,,,,0,0,2,0,,0,76t0p7bQRbHwPLXmIk2DyA,0,,,0,"['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']",1,,Applebee's,0,0,,,,,,2,0,0,,0,16,,AZ,1,,1,0,1,"2720 W Bell Road
Phoenix, AZ 85053",,,0,,,1,,,0,0,,free,1,Phoenix,,,3,,business,0,0,33.640807,0,0,-112.1178868,,,,,1,0,,,,,1,,1,,,0,,,loud,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,0,1OQHQz0ErI15EZ6qtp1-Pw,0,,,0,"['Fast Food', 'Restaurants']",0,,Jack-In-the Box Drive Thru,0,0,,,,,,1,0,0,,,4,,AZ,1,,0,0,1,"4151 W Bell Rd
Phoenix, AZ 85053",,,0,,,0,,,0,0,,,1,Phoenix,,,4,,business,0,0,33.639068,0,,-112.148584,,,,,1,0,,,,,0,,0,,,1,,,quiet,,casual,,1,[],,0,,0
,,,,,,,,,0,0,,,,0,ZE4n6W-ppcpv_sF_RH3xOw,,,,0,['Restaurants'],,,Hometown Buffet,0,,,,,,,1,0,0,,,3,,AZ,1,,0,0,1,"2730 W Bell Road
Phoenix, AZ 85053",,,0,,,0,,,,0,,,0,Phoenix,1,,2,,business,,,33.6405548,0,,-112.1183348,,,,,1,0,,,,,,,,,,,,,,,casual,,1,[],,,,
0,,,0.458333333333333,,,,,0.458333333333333,0,0,1,0,,1,6VaAYF0Pu1O3d-yrQSwk5w,0,,0.458333333333333,0,"['Chinese', 'Restaurants']",1,0.458333333333333,Pong Pong,0,0,,,,,,1,0,0,,,43,,AZ,1,0.416666666666667,1,0,1,"3332 W Bell Road
Phoenix, AZ 85053",0.916666666666667,,0,,,1,0.5,,0,1,0.916666666666667,no,1,Phoenix,1,,3.5,,business,1,0,33.6397315,0,,-112.1310153,0.916666666666667,,0.916666666666667,0.916666666666667,1,0,0.5,,,,0,0.916666666666667,1,,,,,0.458333333333333,quiet,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,2,0,,1,rLv5DPLnO67TCHIbbBWYPA,0,,,0,"['American (Traditional)', 'Restaurants']",1,,Native New Yorker,0,0,,,,,,2,0,0,,,55,,AZ,1,,1,0,1,"2740 W Bell Rd
Phoenix, AZ 85053",,,0,,,0,,,0,0,,free,0,Phoenix,1,,2.5,,business,1,0,33.6403912,0,,-112.1190581,,,,,1,0,,,,,1,,1,,,,,,average,,casual,,1,[],,0,,0
0,,,0.4375,,,,,0.4375,0,0,1,0,,1,5ErKAS0rHOfU33CYjDh2Aw,0,,0.4375,0,"['Italian', 'Pizza', 'Restaurants']",0,0.4375,Pizza by Napoli,0,0,,,,,,1,0,0,,,81,,AZ,1,0.979166666666667,0,0,1,"3425 W Thunderbird Rd
Phoenix, AZ 85053",0.9375,,0,,,0,0.4375,,0,0,0.9375,no,1,Phoenix,1,,4,,business,1,0,33.610825,1,,-112.1310283,0.9375,,0.9375,0.979166666666667,1,0,0.4375,,,,1,0.9375,1,,,,,0.4375,average,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,,Y2nuyOKrr8Kg9omMghnHWA,0,,,0,['Restaurants'],0,,Carl's Jr 7081,,0,,,,,,1,0,,,,11,,AZ,1,,0,,1,"3470 W Bell Rd
Phoenix, AZ 85053",,,0,,,0,,,0,0,,free,1,Phoenix,,,2,,business,0,0,33.639989,0,,-112.133927,,,,,1,,,,,,1,,0,,,,,,,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,1,0,0,,1,LxNehlnStQY_rxEwiPof_g,0,,0.458333333333333,0,"['Greek', 'Mediterranean', 'Restaurants']",0,0.458333333333333,King Gyros,0,0,,,,,,1,0,0,,,135,,AZ,1,0.833333333333333,1,0,1,"4243 W Thunderbird Rd
Phoenix, AZ 85053",0.833333333333333,,0,,,0,0.458333333333333,,0,0,0.833333333333333,no,1,Phoenix,1,,4.5,,business,1,0,33.6106434,0,,-112.1500691,0.833333333333333,,0.833333333333333,0.8125,1,0,,,,,0,,1,,,,,0.458333333333333,quiet,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,0,0hY0qoXHcI3czshcrZPpYg,0,,,0,"['Mexican', 'Restaurants']",0,,Del Taco,0,0,,,,,,1,0,0,,,9,,AZ,1,,0,0,1,"15229 N 35th Ave
Phoenix, AZ 85053",,,0,,,0,,,0,0,,no,1,Phoenix,1,,3,,business,0,0,33.6232445,0,,-112.1336723,,,,,1,0,,,,,0,,1,,,,,,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,0,2,0,,1,LqfCXOcyNPzDtBgy5M9VFA,0,,0.458333333333333,0,"['Chinese', 'Restaurants']",1,0.458333333333333,Abacus Inn,0,0,,,,,,1,0,0,,,77,,AZ,1,0.895833333333333,0,0,1,"3509 W Thunderbird Rd
Phoenix, AZ 85053",0.875,,0,,,1,0.458333333333333,,0,1,0.875,no,1,Phoenix,1,,4,,business,0,0,33.6107444,1,,-112.1340403,0.875,,0.875,0.895833333333333,1,0,0.5,,,,1,0.875,1,,,,,0.458333333333333,quiet,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,1,B5hhRbxDIADG-bFaQIEWag,0,,,0,"['Chinese', 'Restaurants']",1,,New Asian Kitchen,0,0,,,,,,1,0,0,,,79,,AZ,1,,1,0,1,"4231 W Bell Road
Phoenix, AZ 85053",,,0,,,0,,,0,1,,no,1,Phoenix,1,,4,,business,1,0,33.6392728,0,,-112.1501694,,,,,1,0,,,,,1,,1,,,,,,average,,casual,,1,[],,0,,0
0,,,0.208333333333333,,,,,0.208333333333333,0,0,0,0,,0,KG3jgM5yeGy_bN_GpHS6uA,0,,0.208333333333333,0,"['Burgers', 'Fast Food', 'Restaurants']",0,0.208333333333333,McDonald's,0,0,,,,,,1,0,0,,,15,,AZ,1,0.958333333333333,1,0,1,"2845 W Thunderbird Rd
Phoenix, AZ 85053",0.958333333333333,,0,,,0,0.208333333333333,,0,0,0.958333333333333,free,1,Phoenix,,,2.5,,business,0,0,33.6103333,0,,-112.1202227,0.958333333333333,,0.958333333333333,0.958333333333333,1,0,0.208333333333333,,,,0,0.958333333333333,1,,,1,,0.208333333333333,quiet,,casual,,1,[],,0,,0
,,,0.416666666666667,,,,,0.416666666666667,,0,0,,,,vKSyuGH08YJuJYbP3o_PXw,,,0.416666666666667,,"['Fast Food', 'Chicken Wings', 'Restaurants']",0,0.416666666666667,KFC,,,,,,,,2,,,,,10,,AZ,1,0.916666666666667,,,1,"3550 W Thunderbird Rd
Phoenix, AZ 85053",0.916666666666667,,,,,0,0.416666666666667,,,0,0.916666666666667,no,1,Phoenix,,,1.5,,business,1,,33.611,,,-112.135,0.916666666666667,,0.916666666666667,0.916666666666667,1,,0.416666666666667,,,,0,0.916666666666667,,,,1,,0.416666666666667,average,,casual,,0,[],,,,
0,,,0.416666666666667,,,,,0.416666666666667,0,0,0,0,,1,4Vai2JNI48yffzQ7CMezBA,0,,0.416666666666667,0,"['Food', 'Desserts', 'Delis', 'Pizza', 'Restaurants']",0,0.416666666666667,Villa Deli,0,0,,,,,,1,0,0,,,65,,AZ,1,0.833333333333333,1,0,1,"15610 N 35th Ave
Phoenix, AZ 85053",0.75,,0,,,1,0.416666666666667,,0,0,0.75,free,1,Phoenix,1,,4,,business,1,0,33.6273069,0,,-112.1345801,0.75,,0.75,0.833333333333333,1,0,,,,,1,,1,,,,,0.416666666666667,quiet,,casual,,1,[],,0,,0
1,,,0.208333333333333,,,,,0.208333333333333,0,1,0,0,,1,KXMfiG_2_LALAaGzxt1YbA,0,,0.208333333333333,1,"['Food', 'Sandwiches', 'Bagels', 'Breakfast & Brunch', 'Restaurants']",0,0.208333333333333,Bagel Gourmet,0,0,,,,,,1,1,0,,,46,,AZ,1,0.625,0,0,1,"16845 N 29th Ave
Ste 4
Phoenix, AZ 85053",0.625,,0,,,0,0.208333333333333,,0,1,0.625,free,1,Phoenix,1,,4,,business,1,0,33.638925,0,,-112.1209326,0.625,,0.625,0.625,1,0,0.25,,,,0,0.583333333333333,0,,,,,0.208333333333333,quiet,,casual,,1,[],,0,,0
