business_id,takeout,drivethru,caters,noiselevel,takesreservations,delivery,hastv,outdoorseating,attire,alcohol,waiterservice,acceptscreditcards,goodforkids,goodforgroups,pricerange,rating_category
XcdNfN9ltk86DOZvbczvWA,,,,,,f,t,,,full_bar,f,,,,,
affjTj3KukF943igpTWIng,t,,f,very_loud,f,t,f,t,casual,none,f,t,t,f,1,
0t9N1QJv9L4HNXpmjHbsVQ,t,,t,average,t,f,t,f,casual,beer_and_wine,t,t,t,t,1,
MWPvJ4kDuHIdu26Gs7T_2Q,t,,t,average,f,f,t,f,casual,none,f,t,t,t,1,
yqf2W94EzRED-mUAHSiKzw,t,,t,,t,t,t,f,casual,none,t,t,,,,low
xX9Uzzc4Q_1qQVarlbUlUQ,t,,,quiet,f,t,f,f,casual,,t,t,t,t,2,
1u7efaCGEjHA6ClM9VjYBw,t,,f,average,f,f,f,t,casual,none,f,t,t,f,1,low
jSS1Bjb_xgMVAPyrdcTfyw,t,f,f,average,t,t,t,t,casual,full_bar,t,t,t,t,1,low
k5N9Wf6aijAll7XtGct_Dw,,,,,,,,,,,,,,,,low
zNO6uuiLMgP34TP7EqIWWg,t,,,very_loud,f,f,t,f,casual,none,f,t,f,f,2,low
LT3wDmX1PODGEeRKt2lAKw,t,,,,,,,,,,,,,,,low
Xa0S9CHh_2ySqNG9-vUdvg,,,,loud,f,,,,,,,t,,t,,low
N41ovsQWpiaNEUs7R8wRKg,t,f,t,average,f,f,t,f,casual,none,f,t,t,t,1,
78LfhCbXfTHEHQ5Drb4dBQ,t,,f,loud,f,f,t,t,casual,full_bar,t,t,f,t,2,low
uC7FZIJ5FHgxfAIe3GwvJA,t,,,,f,f,f,t,casual,,,t,t,t,1,low
yirzzrQtjXhV70l_q5G28Q,f,,,,f,f,,,casual,,,t,f,f,2,
_LROw6bEGWdOxM6qMlHiUA,t,,t,,t,f,,t,casual,,,t,t,t,2,
4tm9oc4zpm1jSBTjrXOJcg,t,f,t,average,f,f,t,t,casual,beer_and_wine,f,t,t,t,1,
2Mx-_HtveweqRVOyHtiSuQ,t,f,f,average,f,f,t,t,casual,full_bar,t,t,t,t,2,
_M0pbEIDeFQFLoauRnyvOg,t,,f,average,f,f,t,t,casual,none,f,t,t,t,1,
WdP-kElH42A1WHBU44rAzA,,,,,,f,,,,,,,,,,
ijlhfRzE1x87_6gnnqNCQw,t,,,very_loud,f,f,t,f,casual,none,f,t,t,t,1,
QbBxB-YgVu5IfHp1WmPFTw,t,,,average,f,t,t,f,casual,beer_and_wine,t,t,t,t,1,
KPoTixdjoJxSqRSEApSAGg,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
e5kc0CQ4R-PCCDgb274gSg,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
45puCRQ6Vh_IIAy7kkfFDQ,t,,t,loud,t,f,t,t,casual,full_bar,t,t,f,t,2,high
XI-_Y2XRw03mozGx0Z90Gw,t,,,loud,f,f,f,t,casual,none,f,t,t,t,1,high
trAvQPp7gps0Btk-2AmLpw,t,,t,average,f,f,f,t,casual,none,f,t,t,t,1,high
4WcxnNv_lzCIG2eb8O5Mlg,,,,,,,,,casual,full_bar,,t,f,t,2,high
Vvh2Hd4SsZjEEfKLNKAEWw,t,f,,average,f,f,f,f,casual,none,f,t,t,t,,high
wki-Qlp3OWgH0XtZ-Jz_WQ,t,,t,average,f,t,f,t,casual,beer_and_wine,f,t,t,t,1,high
oSKT5oZX1NWYaHwOWL5lag,t,,f,average,f,f,t,f,casual,beer_and_wine,t,t,t,t,2,high
muCl5p-9ut1sY0aKeUeRhw,t,,t,quiet,t,f,t,t,casual,full_bar,t,t,f,t,2,high
oCA2OZcd_Jo_ggVmUx3WVw,t,,f,loud,t,f,t,t,casual,full_bar,t,t,t,t,2,high
jn3OgTqiQIFymRA9U0PTfQ,f,,,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
odhXwWaYZvD_icIN6f_DbA,t,,t,average,f,t,f,t,casual,none,f,t,t,t,1,high
apCfJVnRyaw6oVUBKujpUQ,t,,t,average,f,f,t,f,casual,beer_and_wine,f,t,t,t,1,high
ykfTh6HI219NoMsWBxulxw,t,,t,average,f,f,t,f,casual,beer_and_wine,t,t,t,t,1,high
VXIkI9_EbDbYHeO9IzKjJg,t,,t,average,f,f,t,f,casual,beer_and_wine,f,t,t,t,1,high
rbiRLiFTG098z9JaK3Nshw,t,,f,average,t,f,t,f,casual,none,t,t,t,t,1,high
cgNIBHS2mLdbTRiodAT6EQ,t,,t,average,f,f,t,f,casual,beer_and_wine,t,t,t,t,1,high
SZvYxcvYYVRue9MXcEDjsA,t,,f,average,f,f,f,f,casual,beer_and_wine,t,t,t,t,1,high
Xo9Im4LmIhQrzJcO4R3ZbA,t,,f,average,f,f,f,t,casual,none,f,t,t,f,1,high
NYBx4sdSVrN-I5Q8RfLMPg,t,,f,average,f,f,f,f,casual,beer_and_wine,t,t,t,t,2,high
Cp6JGY5YIRncTV_My9nf9g,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
ITyAEjIw9ekv0wXpGHQF1Q,t,f,t,quiet,f,f,f,t,casual,none,,t,f,f,1,high
q2SZa5g85758iW1L9sSL1g,t,,f,quiet,f,f,f,f,casual,none,t,t,t,t,1,high
VZYMInkjRJVHwXVFqeoMWg,t,,,,f,f,,,casual,,,t,t,f,1,high
_RBUU1y4yJrK0SPAd8z0-w,t,,t,average,t,f,f,f,casual,full_bar,t,t,t,t,2,high
PEHJjxdw11TGFma9Zhz3ng,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
11TvD4sCfA8GEqLDANpbSQ,t,,f,average,f,f,f,f,casual,none,t,f,t,t,1,high
s87D-mtAuJ8BluKgYYsXGw,t,,t,average,f,f,t,f,casual,beer_and_wine,t,t,t,t,1,high
rAb_wfdKKPPbcIysjYcW4A,t,,t,average,f,f,t,f,casual,none,t,t,t,t,1,high
I4L_MJOZsnux3xCU2bLP8Q,t,,t,quiet,f,t,t,t,casual,none,f,t,t,t,1,high
SfrBXbRdNB_gqPkIgJyKCg,t,,t,quiet,f,t,t,t,casual,none,f,t,t,t,2,high
7Jmri1RCl9Ksmpi5EoIOZQ,t,,t,average,f,t,f,t,casual,none,f,t,t,t,1,high
zZmhEpiVpRfFQid87-pcOQ,t,t,f,loud,f,f,f,t,casual,none,f,t,t,f,1,high
-3WVw1TNQbPBzaKCaQQ1AQ,t,,t,average,t,f,f,f,casual,beer_and_wine,t,t,t,t,2,high
wTiQXYB9fE9rcSZDsZgbtQ,t,,t,average,f,f,f,f,casual,none,f,t,t,t,2,high
OCmmPs_5NBt65ZY7OuG-lA,t,,,average,f,f,,f,casual,none,f,t,t,t,1,high
DeAnVirgOxQnI36V1W158A,t,,t,average,f,f,t,f,casual,beer_and_wine,t,t,t,t,1,high
ML1RJdeZ7bbfMrHvJ7m99A,t,,t,average,f,f,t,t,casual,full_bar,t,t,t,t,2,high
-S7aL8dVIiXjCdbTZVn8uA,t,,t,average,f,t,f,t,casual,none,f,t,t,t,1,high
3CSaqRNvYg7ZdN2zwxwzVw,t,,t,average,t,f,f,f,casual,full_bar,t,t,f,t,2,high
XcwbN5fDlyl8qCttcdDGKA,t,,f,quiet,f,f,f,t,casual,none,f,t,t,f,1,high
VlG9qxAc4d0em2djaU__xw,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
PxeX1M8WtyPxX1MuuGIh-g,t,,t,average,t,t,t,t,casual,none,t,t,t,t,2,high
auorqdHiATGZHVd-sd79ZQ,t,,t,average,t,t,t,f,casual,beer_and_wine,t,t,t,t,2,high
LzpR_jE6VIutJ08s2cdRrw,,,t,average,t,f,t,t,casual,full_bar,t,t,f,t,3,high
0K35eGvzVRZEirNo5v_WfA,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
m9k4BhXgNTBTguxvLNUaEg,t,,f,average,f,t,f,f,casual,none,f,f,t,t,1,high
t54zAs7IftAVb9SKcCRotw,t,,,average,t,f,f,f,casual,full_bar,t,t,t,t,2,high
XzR49vhfm5ugcPJ3x_c2KQ,t,,,,f,f,,f,casual,beer_and_wine,f,t,t,t,2,high
18TUn9oiW0k0yB6lheiOvw,t,,f,average,f,f,t,f,casual,full_bar,t,t,t,t,2,high
ntJAKLAq0cXzzdFgPoo0Iw,t,f,f,average,f,f,t,f,casual,full_bar,t,t,f,t,1,high
Tk2dSL0TwQeI_zNJmb442A,t,f,t,average,f,f,t,f,casual,none,f,t,t,f,1,high
Pfb6VOIiroqDWOebfgWGPQ,t,,f,average,t,f,t,t,casual,full_bar,t,t,f,t,2,high
HIiVx2mseVWKtx8TKfWC_A,t,,t,average,f,,f,t,casual,beer_and_wine,f,t,t,t,2,high
LYyGQgL60VKdV-p_9OxmWQ,t,,t,quiet,t,f,t,f,casual,full_bar,t,t,t,t,2,high
T5HYqRADhAL6VPRAacz74Q,t,,t,quiet,t,f,t,f,casual,none,f,t,t,t,1,high
GGhyhajTNKm5yTxtAoaxIw,t,,,,f,f,,f,casual,,f,t,t,t,1,high
TqHTtjPANCBKGsjGBjDoQQ,t,,t,average,f,t,t,t,casual,full_bar,t,t,t,t,2,high
PAtgWCLCFRQd_fjnihISOg,t,,t,average,t,f,t,t,casual,full_bar,t,t,f,t,2,high
MU3i2uEyUBntebU6pEyMbw,t,,,very_loud,t,f,t,t,casual,full_bar,t,t,f,t,3,high
2r8jGeuYvMkyP2ik_X-Bxw,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
o3TruOSgOwNgx08QosuWTw,t,t,t,quiet,f,f,t,f,casual,none,f,t,t,f,1,high
Uov4o_7gRqQKQyjVhWOpVA,t,,,,t,f,,t,casual,full_bar,t,t,t,t,2,high
24qSrF_XOrvaHDBy-gLIQg,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
CkQKNhlm8DOzxbXm_zb3bg,t,,,,f,f,,,casual,,f,t,f,f,2,high
rVUEZpHQfWI_3kt0lBwaxQ,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
_BhzcKojv1gjdRINe3Gkig,f,,,quiet,t,f,t,f,dressy,full_bar,t,t,f,t,4,high
PuHucejs4LG3hSXnrwi9-g,f,,t,quiet,t,f,,t,dressy,full_bar,t,t,f,t,3,high
VWcaFOSFcDwmFquycBzFyQ,t,,f,quiet,f,t,t,t,casual,none,f,t,t,f,1,high
69t2S1u7Rf6qM_c14b42xQ,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
zMa6YoEekpABg1HZnnTZdg,f,,f,average,t,f,t,t,casual,full_bar,t,t,f,t,3,high
_ODHYjCmrb3W9hIGJI1uaA,t,,f,average,f,f,t,f,casual,none,t,t,t,t,1,high
edjCywtqffQ8__vM7POZbw,t,,t,average,f,f,f,t,casual,beer_and_wine,f,t,t,t,1,high
hLAWdi804nVfTLF7T0rB1Q,t,,f,average,f,f,t,t,casual,none,f,t,t,t,1,high
j0Uc-GuOe-x9_N_IK1KPpA,t,,t,average,f,f,t,f,casual,none,t,t,t,t,1,high
N-gqIeVDebI3qgwxf1jMcw,t,t,f,,f,f,f,f,casual,none,f,t,t,t,1,high
yJr24Yy1K6bt2G9fX3_zPA,t,,t,average,t,f,f,t,casual,full_bar,t,t,f,t,2,high
m9Wqqma30o-hH2fAX7dnug,t,,t,average,t,f,f,f,casual,full_bar,t,t,t,t,2,high
7SoGPn8dvce7A1aHdBOGLA,t,,f,average,f,f,t,f,casual,beer_and_wine,t,t,t,t,2,high
iNvY0zAlaD_ye7Z6rHu-Ug,t,f,f,average,f,f,t,t,casual,none,f,t,t,t,1,high
RIeWXLMHZQlYprYt1x2f1w,f,f,f,average,f,f,t,t,casual,full_bar,t,t,f,t,1,high
9Vu9KhK2-kBSM-FXvxXGNg,t,f,t,average,f,f,f,f,casual,beer_and_wine,f,t,t,t,2,high
BicQSnGZnY_yuGEDkhVfnA,t,,t,quiet,t,t,f,f,casual,full_bar,t,t,t,t,2,high
hqVbmZNLTdR2y7G7oJu9vg,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
ytcm2DXuJWKPTqCtr6uJ4A,t,,,average,f,f,t,f,casual,none,f,t,t,t,1,high
dUJMmr6TFrHmiokijXiyUg,t,,,,,,,,,,,,,,1,high
ieYiA4L5gk7S3kZYK0l_dg,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
GAPqG0WNBBidKeZTMpEZ-w,t,f,f,average,t,f,f,t,casual,full_bar,t,t,t,t,2,high
YldXB1hRpnE1CWLF3mvgpQ,t,,t,average,f,t,f,t,casual,full_bar,t,t,t,t,2,high
4eFIVmbeCvJGCrhzmd-VYA,t,,f,average,f,f,f,t,casual,none,f,t,t,t,1,high
EUXT1vSFWaiD_BFmFK8rBg,t,,,quiet,f,f,t,f,casual,full_bar,t,t,f,t,1,high
-SS0C3OoPhVVBFCFfDWB2A,t,,,,f,f,,,casual,,f,t,t,t,1,high
kxDGexkbP30fBvxVI0CzFQ,t,,t,average,f,t,t,t,casual,none,f,t,t,t,1,high
aozcOaCMwOHG8s-lbZ6_gA,t,,t,quiet,f,t,f,f,casual,full_bar,t,t,t,t,2,high
jw-etWMob2A07geTAVkgEw,t,,t,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
V3lQtk1LgwAEcF9j-BzchA,t,,t,average,f,f,t,t,casual,beer_and_wine,f,t,t,t,1,high
rGHktXbee4CErLsMrPqbrA,t,,,average,f,t,t,t,casual,beer_and_wine,t,t,t,t,1,high
kF8JDYpLnbf8AZS9gpHXJg,t,,f,quiet,t,f,t,t,casual,full_bar,t,t,t,t,2,high
kvxrjOmicwb2njvXOJsZRw,t,,,average,f,f,t,f,casual,full_bar,t,t,f,t,2,high
4XJ8gO6cbS6PuZ9dzPsrBg,t,,f,,f,f,f,f,casual,none,f,t,t,f,,high
pF7uRzygyZsltbmVpjIyvw,t,,t,average,f,t,t,t,casual,full_bar,t,t,t,t,2,high
dMOdFKdeI7GuZUIq0jwAQg,t,,f,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
DXBPI8rR9f_IthOGPDWoIQ,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
nefBMCGgMPvOnASoyO_X1A,t,,f,quiet,f,f,f,f,casual,none,t,t,t,t,1,high
Pv1H9KIGZTDgSaCDuTUjdQ,t,,,quiet,f,t,f,f,casual,none,f,t,t,t,1,high
VTFx4ADDP6nPnlcMHB1-Ow,t,,,average,f,f,f,f,casual,none,,t,t,t,1,high
gCQuajbLB3hQQbipYpEtYQ,t,,,,f,f,t,t,casual,full_bar,f,t,t,t,1,high
oMtqDDzpMcFrQwHfeYc1iA,t,,t,quiet,f,t,f,f,casual,none,t,t,t,t,1,high
FzKvQFDbB2bimdftxMO55Q,t,f,t,quiet,f,f,f,t,casual,none,f,t,t,t,1,high
PkBkqQpAoeX3Ogo5HBthQg,t,,f,average,f,f,t,t,casual,full_bar,t,t,f,t,2,high
4ocBzpAkIrqXvz1Q6Hysjg,t,,,,f,t,,f,casual,,,t,t,f,1,high
53Lq8bak88EtuZyKMmDPmQ,t,,t,average,f,f,f,f,casual,none,f,t,t,t,1,high
WQJwpYwEFT_QTR-lFIh5mA,t,,f,quiet,f,f,f,f,casual,beer_and_wine,f,t,t,t,2,high
-nHYKkSJuQ7zzFZ1veRfPg,t,,,average,f,f,f,f,casual,full_bar,t,t,t,t,1,high
3e00b3ic-7J7TcSklYVauw,t,,,,f,f,,f,casual,none,f,t,t,t,1,high
DlLduXXSwjkm7OL4Z1iH1A,t,,t,average,f,f,t,t,casual,none,f,t,t,t,1,high
DIYHTgM-YGKWOWLzQ4XVhA,t,,f,average,t,f,f,f,casual,full_bar,t,t,f,t,2,high
0gQrhOYWdO0XVZEKtOrvaA,t,,t,average,t,t,t,f,casual,full_bar,t,t,t,t,2,high
WPy74Udv6X8dgxK6F9uxCQ,t,f,t,average,f,f,f,f,casual,none,f,t,t,t,1,high
n7dkpRLUl7C6zLRRXk_BDg,t,,f,quiet,f,f,f,t,casual,none,t,t,t,t,1,high
qXQ3ZBdwI3GlbR5-eYWqNA,t,,t,average,t,f,t,t,casual,beer_and_wine,t,t,t,t,2,high
4mZ__NR8jLD1k0rYpSbplA,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,high
gxQBcIpzjGPCh9Gbncu0qA,t,,,,,f,t,,,full_bar,,,,,,high
oqZPXoenkQvAKQJ2pDCo0A,t,,t,average,f,f,t,t,casual,full_bar,t,t,t,t,2,high
doEZAj-NSnoEMOJl5yXcNw,t,,t,quiet,f,f,f,f,casual,none,t,t,t,f,1,high
VpQZo6KV8CqkIG_MRQ3jiA,t,,f,average,t,f,t,t,casual,full_bar,t,t,f,t,1,high
4zBdx_EZFaDFJ9MvqxYNeg,t,,f,average,f,f,t,f,casual,none,f,t,t,f,1,high
vWcUrFcweGXAWsil_pfpjw,t,t,f,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
d9JDpGG6Rowq7L4FWBI86A,t,t,,,f,f,,f,casual,,,t,f,t,1,high
VQtMFcgkRz7MCIo9sPDaeg,t,,f,quiet,t,f,f,f,casual,full_bar,t,t,t,t,2,high
4T-oySmxM_-ojR_nTqF7pA,t,,,average,f,t,f,t,casual,,,t,t,f,2,high
u5o4H8h0sIVhqa8Lcusi5g,t,,t,average,f,t,t,f,casual,full_bar,t,t,t,t,2,high
2RxIERKZi5gjLW76MkFotQ,t,,f,average,f,f,t,t,casual,none,t,t,t,f,1,high
KRqtYdnDpwqYfWkFhZYjow,t,,f,average,f,f,t,f,casual,none,f,t,t,t,1,high
DfLML2IlhUqztTBURxOAxg,t,,f,average,f,f,t,t,casual,none,t,t,t,t,1,high
Xhrg9t7GGokrQecxXSOvUg,,,,,,,,,,,,t,,,1,high
SeqfJOg6jZGx2W1bs142cg,t,,,,f,t,,f,casual,none,f,t,t,t,1,high
4mPaDuo9urNu43xJ3KefMg,t,,t,average,f,f,f,f,casual,none,f,t,t,f,1,high
6GNi9_zkTIHXosttQbKr_A,t,,,average,f,t,t,f,casual,none,f,t,t,f,1,high
d52zg-S0o940WUCK-nNiKw,t,,t,average,f,f,f,f,casual,none,f,t,t,t,1,high
ayTBDjx-S7TH4maWKBiAFw,t,,t,average,f,f,f,f,casual,beer_and_wine,t,t,t,t,1,high
1nq6zzJuVgwaHtXau97_Iw,t,,f,average,f,f,t,f,casual,none,t,t,t,t,1,high
39oUcXr-06fcfT_MZ94z-Q,t,,t,average,f,f,f,f,casual,none,f,t,t,t,1,high
r9suhOcuPWLeGeEeHhJZPA,,,,,,,,,,,,t,,,,high
YxMnfznT3eYya0YV37tE8w,t,,t,average,f,f,f,f,casual,beer_and_wine,f,t,t,t,2,high
W9KQvVwD7AxDjh7eGQsDnQ,t,,t,,f,f,f,f,casual,none,f,t,t,t,1,high
mVIHgIkaLHMCdGUE2XCxvw,t,,f,average,f,f,t,f,casual,none,f,t,t,t,1,high
OcKBQXkd6H_-VvTOX_dOxg,t,,,quiet,f,t,t,f,casual,none,f,t,f,t,1,high
d2AeNB4xw67E1Bzpo1Pm7Q,t,,,average,f,f,f,t,casual,none,f,t,t,t,1,high
Bv3g-9R5wUevZPP0jzihqg,t,,f,average,t,f,t,f,casual,beer_and_wine,t,t,t,t,2,high
_nypuc5Ke462rFWKoZ_bDw,t,,,average,f,f,t,t,casual,none,f,t,t,t,1,high
Ho1cBoj4aB7U0zJ4cAWHbA,t,,f,average,f,,f,f,casual,none,f,f,,f,2,high
YOrKbBFKRFqUjMwNJke2WQ,t,,f,quiet,f,f,f,f,casual,beer_and_wine,f,t,t,t,1,high
FBuNLiL2KILEQ9e8SbNWPw,t,,t,average,f,f,f,f,casual,none,f,t,t,t,1,high
bbiV-lPmRaK_gjzE77x_jA,t,,f,average,f,f,t,f,casual,full_bar,t,t,t,t,1,high
06YP_JnJzns84fOyQ0HA0Q,t,,,quiet,t,f,t,f,casual,,t,t,t,t,3,high
gw-V13MyfzFaCTbALfnn2Q,t,,,quiet,f,f,f,f,casual,beer_and_wine,t,t,t,t,1,high
MLcXtnpzygZvQ9BtseLLlw,t,,t,quiet,f,f,f,t,casual,none,t,t,t,t,2,high
2C-LUkc5Y6fhUpJyTNadFg,,,,,,,,,,,,,,,,high
R7YlKfLpoFDAJQB9hBcQJA,t,,f,average,f,f,f,f,casual,none,t,t,t,t,1,high
mMFW9cZU1gQYv1uWREzg_w,t,f,,,f,f,f,f,casual,none,f,t,t,f,1,high
8H1DwdAAgSBtwDeb2R-hmA,t,,f,average,f,f,f,t,casual,none,f,t,t,t,1,high
fRtuc2k17r6aZMJWEMcXFQ,t,t,f,average,f,f,f,t,casual,none,f,t,t,t,1,high
507GX11jtCsVYlzaur05_w,t,,t,quiet,t,t,t,f,casual,full_bar,t,t,t,t,1,high
FOfhEC6rN23RQaUlsR2byw,f,,f,quiet,t,f,f,t,dressy,full_bar,t,t,f,t,3,high
nBrD6TxddhHx4FhMk32JvQ,t,,t,average,f,f,f,f,casual,none,f,t,t,t,1,high
Lk-FP6yxYRTcU52SaTx2EA,t,,f,average,f,f,t,t,casual,full_bar,t,t,f,t,1,high
S3FhtwXuiGMlGdBNtmiiSQ,t,,t,average,t,f,t,f,casual,full_bar,t,t,f,t,3,high
RYZ08XAToBaN-bS5HHVEhQ,t,,f,average,f,f,t,t,casual,beer_and_wine,t,t,t,t,2,high
gaX1rGPdv9eyPra0cYsYZA,t,,,,f,t,f,f,casual,none,f,t,t,f,1,high
GBN0-wo_cHLnC_pwoOTIFQ,t,,t,average,f,t,t,t,casual,none,f,t,t,t,1,high
uDicKGHnyZlFvCSoHrvV6w,t,f,t,,f,f,f,f,casual,none,f,t,t,f,1,high
d_8bMNQd0mesbEUeq1U2kQ,t,,t,quiet,t,f,t,f,casual,full_bar,t,t,t,t,2,high
QHyqYUZ0WdxHYPAenIuLjw,t,,t,average,f,t,t,f,casual,,f,t,t,f,2,high
dGcVT0WGenhh8Np76ta6AA,t,,f,average,f,f,f,f,casual,none,t,t,t,t,1,high
UpYva_zhJ6pRGfdTruIYIg,t,,t,loud,t,f,t,t,casual,full_bar,t,t,t,t,2,high
4DDbIvNtzfhLRwz-EOLFDA,t,,,average,f,f,f,t,casual,none,f,t,t,t,1,high
e0vubCKi8KD8zC2C6FdbuQ,t,f,f,average,f,f,t,t,casual,full_bar,t,t,t,t,2,high
byFWmwlVSmUj-AmM6NZYvw,t,t,f,average,f,f,f,t,casual,none,f,t,t,t,1,high
iAYzRvyBrSkJDu_XZ-E1zQ,t,f,f,average,f,f,t,f,casual,none,t,t,t,t,1,high
uPGcW0cFGc15YiRCz_8taA,t,,,,f,t,,f,casual,beer_and_wine,f,t,t,t,1,high
corPOxxIBRJ7DSpryYvorw,f,,t,average,t,f,f,t,dressy,full_bar,t,t,f,t,3,high
ygt9aCJ3X8m3M4H8vU7cSw,t,,,,,f,,t,casual,full_bar,t,t,t,t,2,high
lOJ4sMs1EIZzqBV7duiO6A,t,,t,,,t,,,,,,t,t,,,high
QIFitAI_oB1zye5mGo5DjQ,f,,,,f,f,,f,,,,t,,t,,high
wCi6nBXnXf5PAHqJZP9dqA,t,,t,quiet,t,f,t,t,casual,full_bar,t,t,t,t,2,high
s6HXO1fw-yoUghp1oszDDA,t,,,,,,,,,,f,,,,,high
4meJyPOhuAKzywUJTmu2hw,t,,f,average,f,f,f,t,casual,none,t,t,t,t,2,high
-gefwOTDqW9HWGDvWBPSMQ,t,,t,average,t,f,t,t,casual,full_bar,t,t,f,t,2,high
xWKtOLuIOVGZprcpGiqpQA,t,,t,loud,f,f,f,t,casual,none,f,t,t,t,1,high
Em8zrIuxwBXnIZMDMreErQ,t,,t,loud,f,f,f,t,casual,none,f,t,t,f,1,high
PwtYeGu-19v9bU4nbP9UbA,t,,t,average,t,t,t,f,casual,none,f,t,t,t,1,high
jWuPCzdyM21_mBMwBhcXag,,,,,f,,,f,,,f,,,,1,high
hic_sUwlw1NyAM6eG7x5RA,t,,f,average,f,f,f,f,casual,none,f,f,t,f,1,high
9PSimcw0YDdQP_Hr_CpDeg,t,f,f,average,f,f,t,t,casual,beer_and_wine,t,t,f,t,1,high
8pc0HwU85IxFynFFdM7vrQ,t,,t,average,f,f,f,t,casual,none,f,t,t,t,1,high
I20sRbcEK8Ib1YFQFMoERg,t,,t,average,f,f,f,t,casual,none,f,f,t,f,1,high
5Igwt99qrbgFQTR7jFC6WA,t,,t,average,f,f,f,t,casual,beer_and_wine,f,t,t,t,1,high
KVq-1WEJNKK2NqFC7nUoRg,t,,f,average,f,f,f,f,casual,none,t,t,t,t,1,high
GePBM2lae-fkAKHcfbXafA,t,,,average,f,f,t,t,casual,none,t,f,t,t,1,high
ddbDLzrMZxfKLjxtKOhWTA,t,t,f,average,f,f,f,t,casual,none,f,f,f,t,1,high
-0QBrNvhrPQCaeo7mTo0zQ,t,,,,f,f,t,,casual,,,,t,,1,high
VGhMTZyqmGmM4Lrn9i6yuQ,t,,t,quiet,t,f,f,t,casual,none,t,t,t,t,2,high
PzbEhqo8uz2D-3OchHIPzQ,t,,f,average,f,f,f,f,casual,none,f,t,t,t,1,high
BM0-dgPJMBMmcmO9PVCJfQ,t,,t,average,t,f,f,f,casual,beer_and_wine,f,t,t,t,1,high
podj1OWSL3oEJsOpGj8SUw,t,,f,average,f,t,f,t,casual,beer_and_wine,t,t,t,t,2,high
PXmR1MgOAWB066XH20HjxQ,t,,t,average,f,f,f,f,casual,beer_and_wine,t,t,t,t,2,high
9UO40OsPTdXDl_hR2obOzg,,,,,f,,,f,casual,full_bar,f,f,f,t,1,high
GqtMJxq5-7Xp1ZXXmahLaA,t,,t,loud,f,t,f,t,casual,none,f,t,t,t,1,high
A-ZhvQa5A-XSqZB3HH6TVw,t,t,f,average,f,f,f,t,casual,none,t,t,t,t,1,high
CNvPqN9pa5aJRn-Npcqgdg,t,f,f,average,f,f,t,f,casual,full_bar,t,t,t,t,1,high
0dIChGWBs9ueUXl0hhkw2w,t,,t,average,f,t,t,f,casual,beer_and_wine,t,t,t,f,2,high
0LLaVEXjtW0aW0FzU9uRoA,t,,f,quiet,f,f,f,f,casual,beer_and_wine,t,t,t,t,1,high
r4cRbcxqjvx7rDTsw0iAfQ,t,,f,loud,f,f,f,f,casual,none,f,t,t,f,1,high
p1sX2UVxEjPzd92LtP3c4g,t,,t,loud,f,t,t,f,casual,none,t,t,t,t,1,high
HRTg-u2fBf_XzBSUgd6sqQ,t,,,average,t,f,t,f,casual,full_bar,,t,t,t,1,high
1iJA5fYMDLjCE8PBrt4kMg,t,,t,quiet,f,f,f,t,casual,none,,t,t,t,1,high
wAs-stW0HP6OXVXdpawnBQ,t,,f,quiet,f,f,f,f,casual,beer_and_wine,t,t,t,t,1,high
0db71MbrvcJnyk71COCJBg,t,,t,average,f,f,f,f,casual,full_bar,t,t,t,t,2,high
K28O8R76bJFUt57ScN46Mw,t,,f,quiet,f,f,t,f,casual,none,f,t,t,t,1,high
NQhPkGeHiljeg7tXPTHJeA,t,,t,average,f,f,f,f,casual,none,f,t,t,t,2,high
_7OvxfAje3XDZuSzguF6iA,t,,f,average,f,f,f,f,casual,none,t,t,t,t,1,high
jNyjPyaGJVoaUuyQzWgILg,t,f,t,quiet,f,f,f,f,casual,none,f,t,t,t,1,high
2to5b5taseO9zZ9tnQqhlw,t,,t,average,f,f,t,f,casual,none,f,t,t,t,1,high
Jj7bcQ6NDfKoz4TXwvYfMg,t,f,t,average,f,f,t,f,casual,beer_and_wine,f,t,t,t,2,high
kJ2aJFIJIK_Hnr8aj043kw,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,high
